0,1,2,3,4,5,6,7,8,9,10,11,12,y
0.872168,-0.487722,1.015999,-0.272599,0.978765,-1.964083,1.117494,-1.245868,1.661245,1.530926,0.806576,0.441052,34.77,-8.732806
0.509593,-0.487722,1.015999,-0.272599,1.255192,-1.089343,1.117494,-1.075258,1.661245,1.530926,0.806576,0.441052,24.56,-10.232806
0.624859,-0.487722,1.015999,3.668398,1.859875,-0.103479,1.025037,-0.795218,1.661245,1.530926,0.806576,0.230865,17.6,-4.732806
-0.413387,1.22906,-0.689681,3.668398,-0.930305,0.771261,-1.457091,0.507579,-0.637962,-0.916058,-0.395567,0.403225,4.16,10.567194
-0.378845,-0.487722,-0.720322,3.668398,-0.412006,0.949344,0.708548,-0.443682,-0.17812,-0.601276,-0.488039,0.384037,9.71,4.167194
0.361245,-0.487722,1.015999,-0.272599,1.36749,0.661562,0.854346,-0.699478,1.661245,1.530926,0.806576,-3.907193,17.44,-9.132806
-0.230987,-0.487722,1.568995,-0.272599,0.598679,-1.803097,1.117494,-1.1198,-0.637962,0.170831,1.268938,0.441052,34.41,-8.132806
0.239316,-0.487722,1.015999,3.668398,0.659147,0.567535,1.003701,-1.159113,1.661245,1.530926,0.806576,0.204551,3.73,27.467194
-0.413781,0.048772,-0.73929,-0.272599,-1.258562,-0.579315,-1.677566,1.284902,-0.637962,-0.375583,0.205505,0.433487,8.1,-0.532806
0.025988,-0.487722,1.015999,-0.272599,1.859875,-0.047918,0.801005,-0.712836,1.661245,1.530926,0.806576,-0.06605,14.19,-2.632806
-0.152812,-0.487722,1.231945,-0.272599,0.434551,0.048959,0.978808,-0.805771,-0.523001,-0.031105,-1.736418,-0.653301,11.1,1.267194
-0.399823,-0.487722,-0.211099,-0.272599,0.261784,-1.019535,0.175139,-0.663208,-0.408041,-0.102376,0.344213,0.428662,15.1,-5.032806
1.134206,-0.487722,1.015999,-0.272599,1.194724,-0.566493,0.929023,-0.956891,1.661245,1.530926,0.806576,0.441052,16.35,-9.832806
2.494178,-0.487722,1.015999,-0.272599,1.194724,-0.424027,1.117494,-1.04878,1.661245,1.530926,0.806576,0.441052,26.77,-16.932806
-0.417972,2.087452,-1.197446,-0.272599,-1.327669,0.73422,-2.086513,1.15256,-0.982843,-0.850726,-1.320292,0.402348,5.03,8.567194
-0.398322,0.456508,-0.769931,-0.272599,-1.068519,0.617398,-1.816253,1.91643,-0.293081,-0.464673,0.297977,0.406405,6.56,3.667194
-0.389838,-0.487722,-0.375976,-0.272599,-0.299707,-0.07926,0.804561,-0.594184,-0.523001,-0.143951,1.13023,0.378884,15.55,-3.132806
0.869759,-0.487722,1.015999,-0.272599,1.410682,0.180028,1.117494,-0.920382,1.661245,1.530926,0.806576,-0.415813,15.02,-5.832806
-0.143626,-0.487722,1.231945,-0.272599,2.732346,-0.220301,1.117494,-1.12945,-0.523001,-0.031105,-1.736418,-2.014855,27.8,-8.732806
-0.415626,0.714026,0.569516,-0.272599,-0.783454,0.224192,-0.532516,-0.06139,-0.637962,-0.82103,-0.118149,0.420329,8.16,0.367194
-0.289414,-0.487722,1.231945,3.668398,2.732346,-1.81307,0.690768,-1.038607,-0.523001,-0.031105,-1.736418,-0.146857,12.12,-7.232806
-0.347952,-0.487722,-0.720322,3.668398,-0.412006,0.846768,0.324494,-0.248591,-0.17812,-0.601276,-0.488039,0.369674,9.93,4.967194
-0.414099,0.928623,-1.306878,-0.272599,-0.714347,1.355371,-0.977023,0.107889,-0.293081,-1.106115,-0.025677,0.405747,6.93,13.567194
-0.416385,0.585267,-0.915841,-0.272599,-1.11171,-0.167589,-0.777884,0.76328,-0.637962,-0.755697,0.251741,0.372415,7.51,0.367194
-0.401387,0.456508,-0.769931,-0.272599,-1.068519,0.21137,-0.692539,1.91643,-0.293081,-0.464673,0.297977,0.197753,9.52,1.967194
-0.080242,-0.487722,1.231945,-0.272599,0.434551,-0.261616,0.86857,-0.718588,-0.523001,-0.031105,-1.736418,-1.277502,9.81,2.467194
-0.243744,-0.487722,1.231945,3.668398,0.434551,2.978058,0.900575,-0.776298,-0.523001,-0.031105,-1.736418,0.348403,3.32,27.467194
-0.416852,3.589637,-1.410473,-0.272599,-1.310392,0.983535,-1.894486,1.834144,-0.752922,-0.037044,-0.672984,0.441052,4.56,12.367194
-0.366641,-0.487722,-0.720322,-0.272599,-0.437921,1.606111,0.296045,-0.058728,-0.17812,-0.601276,-0.488039,0.213432,5.25,9.167194
-0.411329,-0.487722,0.247057,-0.272599,-1.016689,-0.016575,-2.225199,0.216986,-0.523001,-0.060801,0.113032,0.419343,6.78,1.567194
-0.328535,-0.487722,-0.180458,-0.272599,-0.092387,-0.231698,-0.560965,-0.548929,-0.637962,-0.619094,-0.025677,0.441052,5.98,-0.432806
0.132531,-0.487722,1.015999,-0.272599,1.36749,0.342439,0.637427,-0.646142,1.661245,1.530926,0.806576,-3.352397,18.13,-8.432806
-0.377583,0.456508,-0.769931,-0.272599,-1.068519,2.812797,-2.139854,2.429924,-0.293081,-0.464673,0.297977,0.441052,3.54,20.267194
-0.403671,-0.487722,-0.164408,-0.272599,-0.066472,-0.78874,-0.120013,-0.492408,-0.408041,0.141134,-0.303094,0.381844,13.61,-3.232806
-0.419463,3.375039,-1.191609,-0.272599,-1.336307,1.144522,-1.698903,1.669619,-0.982843,-0.73194,-1.459,0.41715,7.85,9.667194
-0.409734,0.971543,-0.736372,-0.272599,-1.051242,0.299699,-1.784248,0.806539,-0.293081,-0.470612,-1.08911,0.295336,8.67,3.867194
-0.092533,-0.487722,1.015999,-0.272599,-0.196047,-0.744576,-1.005472,0.144159,1.661245,1.530926,0.806576,0.397414,10.42,-0.732806
0.027485,-0.487722,1.015999,3.668398,1.859875,0.157233,0.797449,-0.613151,1.661245,1.530926,0.806576,0.38009,13.27,-0.832806
2.465737,-0.487722,1.015999,-0.272599,1.194724,-1.33296,0.975252,-0.994588,1.661245,1.530926,0.806576,0.441052,19.77,-14.232806
-0.385816,-0.487722,-0.720322,-0.272599,-0.437921,1.996468,-1.834033,-0.199628,-0.17812,-0.601276,-0.488039,0.228453,3.92,24.167194
-0.35836,0.370669,-1.0457,-0.272599,0.797361,1.759974,0.740552,-0.786851,-0.523001,-0.856665,-2.522434,0.347526,7.26,20.567194
-0.360954,-0.487722,-0.720322,-0.272599,-0.412006,1.52918,0.107574,0.167785,-0.17812,-0.601276,-0.488039,0.366165,4.73,8.967194
2.418268,-0.487722,1.015999,-0.272599,1.255192,-2.325947,1.117494,-1.106585,1.661245,1.530926,0.806576,0.441052,28.28,-12.032806
0.146384,-0.487722,1.015999,-0.272599,0.512296,0.284028,0.889907,-0.708178,1.661245,1.530926,0.806576,0.433487,18.68,-5.832806
-0.409178,-0.487722,-0.75534,-0.272599,-0.481112,-0.632028,-0.255144,-0.198297,-0.523001,-0.767576,0.344213,0.229001,11.41,-2.532806
-0.41585,2.945843,-1.403178,-0.272599,-1.301754,1.428029,-1.225947,1.670427,-0.867883,-0.470612,-2.707379,0.441052,4.08,10.767194
-0.35715,-0.487722,1.568995,-0.272599,0.598679,-0.190383,1.042817,-1.010798,-0.637962,0.170831,1.268938,0.441052,18.46,-4.732806
0.149504,-0.487722,1.015999,-0.272599,0.659147,-1.872905,1.117494,-1.170617,1.661245,1.530926,0.806576,0.206634,3.26,27.467194
-0.397642,0.456508,-0.769931,-0.272599,-1.068519,-0.083534,0.377835,2.02529,-0.293081,-0.464673,0.297977,0.213432,10.15,-2.032806
-0.416013,1.765555,-0.848722,-0.272599,-1.293115,-0.107753,-1.325517,1.674325,-0.408041,-0.684426,-0.857929,0.441052,7.14,0.667194
2.3315,-0.487722,1.015999,-0.272599,1.00468,0.135863,0.982364,-1.145137,1.661245,1.530926,0.806576,0.441052,23.69,-9.432806
-0.408498,0.585267,-0.876445,-0.272599,-0.878475,-0.509507,-0.760104,1.491213,-0.17812,-0.73788,0.575395,0.441052,9.22,-2.932806
-0.408782,-0.487722,-0.164408,-0.272599,-0.066472,0.613124,0.46318,-0.531245,-0.408041,0.141134,-0.303094,0.426689,10.16,0.267194
-0.414347,-0.487722,-1.127409,-0.272599,-0.567496,1.1317,-0.194691,-0.180898,-0.867883,-0.82103,-0.303094,0.431842,5.7,6.167194
-0.329083,0.370669,-1.0457,-0.272599,0.797361,1.039097,0.569862,-0.790131,-0.523001,-0.856665,-2.522434,0.300379,14.79,8.167194
-0.410243,0.048772,-0.476654,-0.272599,-0.265154,-0.388411,-0.070229,0.839244,-0.523001,-0.577519,-1.505237,0.426798,12.43,0.367194
-0.016204,-0.487722,1.015999,3.668398,1.410682,3.555044,0.509409,-0.898611,1.661245,1.530926,0.806576,-0.023289,5.29,-0.632806
-0.413447,-0.487722,0.115738,-0.272599,0.158124,0.98496,0.797449,-0.773684,-0.982843,-0.803212,1.176466,0.441052,5.64,1.367194
-0.419003,1.014463,-1.403178,-0.272599,-0.973497,1.362495,-0.685427,1.541554,-0.982843,-0.73788,-1.366528,0.417369,5.49,10.167194
-0.264247,-0.487722,1.231945,-0.272599,0.434551,-0.311479,1.117494,-0.96868,-0.523001,-0.031105,-1.736418,-0.030525,6.43,1.767194
-0.227734,-0.487722,1.231945,-0.272599,2.732346,-0.231698,1.021481,-1.034899,-0.523001,-0.031105,-1.736418,0.176811,14.1,-1.032806
-0.414204,-0.487722,-1.034027,-0.272599,-0.386091,0.043261,0.171583,-0.227009,-0.523001,-0.666608,-0.857929,0.426798,6.29,2.067194
0.4723,-0.487722,1.015999,-0.272599,1.194724,-0.765945,1.078378,-1.027578,1.661245,1.530926,0.806576,0.399387,19.92,-14.032806
-0.410849,-0.487722,-1.266023,-0.272599,-0.576134,-0.969672,0.754777,-0.383691,-0.752922,-1.278354,-0.303094,0.376362,13.98,3.867194
-0.373733,-0.487722,-0.180458,-0.272599,-0.092387,0.138713,-0.048892,-0.124805,-0.637962,-0.619094,-0.025677,0.422522,10.36,0.567194
-0.394346,0.048772,-0.476654,-0.272599,-0.265154,0.131589,0.914799,1.212979,-0.523001,-0.577519,-1.505237,0.393028,20.45,-7.532806
1.916827,-0.487722,1.015999,-0.272599,1.255192,-2.73055,0.804561,-1.119752,1.661245,1.530926,0.806576,-0.776759,30.63,-13.732806
-0.395892,-0.487722,-0.375976,-0.272599,-0.299707,-0.210329,0.669431,-0.513562,-0.523001,-0.143951,1.13023,0.414409,13.44,-3.232806
-0.415325,0.585267,-0.915841,-0.272599,-1.11171,0.476357,0.064902,0.76328,-0.637962,-0.755697,0.251741,0.427127,7.22,1.367194
-0.400146,-0.487722,-0.75534,-0.272599,-0.481112,-0.453945,-1.364633,0.024842,-0.523001,-0.767576,0.344213,0.403006,10.13,2.167194
-0.39198,-0.487722,-0.180458,-0.272599,-0.092387,-0.716082,0.11113,0.1125,-0.637962,-0.619094,-0.025677,0.441052,15.94,-2.732806
-0.211013,-0.487722,1.231945,-0.272599,0.434551,-0.58074,0.377835,-0.650848,-0.523001,-0.031105,-1.736418,-1.415104,12.14,1.267194
0.323471,-0.487722,1.015999,-0.272599,0.253146,-0.174712,1.025037,-0.755382,1.661245,1.530926,0.806576,-0.591133,24.1,-9.232806
-0.414046,2.516647,-1.298123,-0.272599,-1.336307,1.077563,-2.082957,1.917048,-0.523001,-0.298373,-1.690182,0.163434,4.74,6.467194
-0.414266,-0.487722,0.406098,-0.272599,-1.016689,0.376631,-0.624974,1.029344,-0.637962,-0.708183,-1.135347,0.396646,7.39,4.567194
-0.416132,2.945843,-1.403178,-0.272599,-1.301754,1.409508,-1.076593,1.670427,-0.867883,-0.470612,-2.707379,0.389519,6.62,12.067194
0.722674,-0.487722,1.015999,-0.272599,1.00468,0.725672,1.074822,-1.158495,1.661245,1.530926,0.806576,0.441052,21.24,-9.232806
-0.169727,-0.487722,1.231945,-0.272599,2.732346,-0.93548,1.117494,-1.083101,-0.523001,-0.031105,-1.736418,-2.054765,16.65,-6.932806
0.262832,-0.487722,1.015999,-0.272599,1.194724,0.17148,0.975252,-1.006947,1.661245,1.530926,0.806576,0.441052,19.37,-10.032806
-0.144873,-0.487722,1.231945,-0.272599,2.732346,-1.93559,0.964584,-1.109627,-0.523001,-0.031105,-1.736418,0.384147,29.53,-7.932806
0.436817,-0.487722,1.015999,-0.272599,1.073787,-0.130548,0.338718,-0.883922,1.661245,1.530926,0.806576,-2.85012,21.52,-11.532806
-0.415517,1.765555,-0.848722,-0.272599,-1.293115,0.399425,-1.624226,1.674325,-0.408041,-0.684426,-0.857929,0.164969,9.51,2.267194
-0.403017,-0.487722,2.117615,-0.272599,0.227231,-0.610658,1.010813,-0.879738,-0.867883,-1.308051,0.297977,0.14951,25.41,-5.232806
-0.396375,-0.487722,2.422565,-0.272599,0.469104,-1.697672,1.046373,-0.937638,-0.637962,1.798194,0.76034,-0.419321,29.68,-14.432806
-0.40713,-0.487722,-1.203282,-0.272599,-0.947582,-0.173287,0.036453,-0.142536,-0.867883,-0.785394,-0.210622,0.385463,11.34,-1.132806
0.05631,-0.487722,1.231945,-0.272599,2.732346,-1.163425,1.117494,-1.13292,-0.523001,-0.031105,-1.736418,0.441052,26.42,-6.932806
-0.409751,0.799865,-0.905627,-0.272599,-1.094434,0.457836,-0.937907,1.138441,-0.408041,-0.642851,-0.857929,0.2972,7.37,0.767194
-0.409341,1.22906,-0.689681,-0.272599,-0.930305,0.811152,-0.91657,0.224497,-0.637962,-0.916058,-0.395567,0.441052,2.98,9.467194
-0.406456,-0.487722,-1.203282,-0.272599,-0.947582,2.542112,0.264041,-0.142536,-0.867883,-0.785394,-0.210622,0.441052,4.21,16.167194
-0.418529,3.375039,-1.330223,-0.272599,-1.249924,0.631645,-1.154826,3.960518,-0.523001,-1.31399,-0.672984,0.304655,4.5,7.567194
-0.409696,-0.487722,2.117615,-0.272599,0.227231,-0.461069,0.865014,-0.811998,-0.867883,-1.308051,0.297977,0.234812,17.93,-2.032806
-0.408871,-0.487722,-1.266023,-0.272599,-0.576134,0.396576,0.961028,-0.45067,-0.752922,-1.278354,-0.303094,0.441052,5.68,9.967194
-0.417984,3.053142,-1.328764,-0.272599,-1.206732,1.888194,-1.880262,1.176518,-0.867883,-0.357765,-1.736418,0.424386,3.11,19.767194
-0.38097,0.456508,-0.769931,-0.272599,-1.068519,-0.251644,-1.197499,2.02529,-0.293081,-0.464673,0.297977,0.367371,9.16,1.767194
-0.143716,-0.487722,1.015999,-0.272599,0.244507,-0.589288,-0.948575,-0.033772,1.661245,1.530926,0.806576,0.154115,13.34,-1.932806
-0.416401,0.971543,-0.736372,-0.272599,-1.051242,0.435042,-1.001916,0.806539,-0.293081,-0.470612,-1.08911,0.428443,9.5,-0.532806
-0.415512,2.945843,-1.346273,-0.272599,-1.224009,-0.885617,-1.659786,3.228069,-0.637962,-0.440915,1.638828,0.286454,8.05,-4.332806
5.530321,-0.487722,1.015999,-0.272599,0.365444,-0.751699,1.117494,-1.13235,1.661245,1.530926,0.806576,-3.882195,10.11,-7.532806
0.733504,-0.487722,1.015999,-0.272599,1.194724,-0.616356,0.32805,-1.090802,1.661245,1.530926,0.806576,-0.202994,29.97,-16.232806
-0.418231,2.945843,-1.36816,-0.272599,-1.465882,-0.077835,-1.318405,2.516679,-0.982843,-0.993269,-0.118149,-0.165277,12.93,-2.432806
-0.400848,-0.487722,2.117615,-0.272599,0.227231,-0.425452,0.704992,-0.856683,-0.867883,-1.308051,0.297977,0.310795,14.81,-1.132806
-0.414141,0.928623,-1.306878,-0.272599,-0.714347,0.472083,-0.372493,-0.202052,-0.293081,-1.106115,-0.025677,0.402238,8.93,5.867194
-0.348983,-0.487722,-0.720322,-0.272599,-0.412006,0.474932,0.434732,-0.248591,-0.17812,-0.601276,-0.488039,0.441052,7.6,7.567194
0.981571,-0.487722,1.015999,-0.272599,0.512296,-0.906987,0.676543,-0.876506,1.661245,1.530926,0.806576,-0.714043,14.1,-1.732806
-0.407222,-0.487722,0.401721,3.668398,-0.040557,0.125891,0.847234,-0.205237,-0.523001,-0.785394,-0.950402,0.406405,10.5,0.467194
-0.317964,-0.487722,1.568995,-0.272599,0.598679,-0.922658,0.929023,-0.862863,-0.637962,0.170831,1.268938,0.441052,18.34,-8.232806
0.60265,-0.487722,1.015999,-0.272599,0.253146,-1.025233,0.072014,-0.823122,1.661245,1.530926,0.806576,-3.870682,17.16,-10.832806
-0.41134,2.945843,-0.902709,-0.272599,-1.241285,1.230001,-1.453535,0.628275,-0.637962,-0.969512,0.344213,0.441052,3.56,14.767194
-0.414672,1.014463,-0.740749,-0.272599,-1.008914,-0.824357,-1.428642,1.352738,-0.982843,-0.619094,-0.71922,0.409475,12.43,-5.432806
9.933931,-0.487722,1.015999,-0.272599,1.00468,0.973563,0.829454,-1.130686,1.661245,1.530926,0.806576,0.441052,17.21,-12.132806
0.257241,-0.487722,1.015999,-0.272599,-0.196047,-0.060739,-0.137794,-0.176287,1.661245,1.530926,0.806576,0.441052,10.74,0.467194
0.184829,-0.487722,1.015999,3.668398,1.859875,-0.224575,0.527189,-0.509759,1.661245,1.530926,0.806576,0.424934,11.48,0.167194
-0.404105,-0.487722,0.406098,-0.272599,-1.016689,-0.704685,-0.37605,1.200287,-0.637962,-0.708183,-1.135347,0.441052,15.84,-2.232806
-0.410976,-0.487722,0.406098,-0.272599,-1.016689,-0.392685,-0.934351,0.811768,-0.637962,-0.708183,-1.135347,0.441052,10.4,-0.832806
0.340419,-0.487722,1.015999,3.668398,0.659147,1.041946,1.028593,-1.232462,1.661245,1.530926,0.806576,0.387875,2.96,27.467194
1.171247,-0.487722,1.015999,-0.272599,1.600725,-0.49811,0.687212,-0.938589,1.661245,1.530926,0.806576,-3.154709,34.02,-14.132806
-0.40617,-0.487722,-0.164408,-0.272599,-0.066472,-0.529452,0.865014,-0.685312,-0.408041,0.141134,-0.303094,0.419671,16.21,-3.732806
-0.413791,-0.487722,-1.266023,-0.272599,-0.576134,0.990659,-0.361825,-0.459227,-0.752922,-1.278354,-0.303094,0.441052,5.04,14.667194
-0.113818,-0.487722,-0.180458,-0.272599,-0.092387,-1.868631,-1.094373,-0.606401,-0.637962,-0.619094,-0.025677,-0.068243,12.64,-6.432806
-0.41761,-0.487722,-1.349191,-0.272599,-0.316984,0.363809,-0.315597,1.175045,-0.982843,0.081741,-1.181583,0.364959,8.65,-6.032806
-0.414602,-0.487722,-0.867691,-0.272599,-0.342899,0.044685,-1.083705,1.266078,-0.523001,-1.094237,0.806576,0.362218,5.68,-0.332806
0.142225,-0.487722,1.015999,-0.272599,0.244507,-0.540849,-0.54674,-0.30554,1.661245,1.530926,0.806576,0.345881,11.45,-1.932806
0.533811,-0.487722,1.015999,-0.272599,1.36749,-0.496685,0.416951,-0.4829,1.661245,1.530926,0.806576,-3.872327,16.94,-9.032806
-0.381943,-0.487722,-0.720322,-0.272599,-0.412006,2.795701,0.064902,-0.068046,-0.17812,-0.601276,-0.488039,0.244242,3.95,25.767194
-0.377552,-0.487722,-0.180458,-0.272599,-0.092387,0.402275,0.665875,-0.091624,-0.637962,-0.619094,-0.025677,0.427785,9.28,1.267194
-0.159567,-0.487722,1.231945,-0.272599,0.434551,-0.613507,0.825898,-0.652702,-0.523001,-0.031105,-1.736418,0.421426,11.64,0.167194
-0.382971,-0.487722,1.568995,-0.272599,0.598679,-0.488137,0.886351,-0.869043,-0.637962,0.170831,1.268938,0.236567,16.9,-5.132806
-0.415087,2.945843,-1.403178,-0.272599,-1.301754,1.17159,-1.137046,1.670427,-0.867883,-0.470612,-2.707379,-0.02592,8.61,7.767194
-0.343303,0.370669,-1.0457,-0.272599,0.797361,1.493563,1.117494,-0.903412,-0.523001,-0.856665,-2.522434,0.291827,7.79,13.467194
-0.353569,-0.487722,-0.720322,-0.272599,-0.412006,2.92392,0.168027,0.020611,-0.17812,-0.601276,-0.488039,0.320554,2.47,19.167194
-0.400578,-0.487722,-0.164408,-0.272599,-0.066472,-0.508082,0.69788,-0.633164,-0.408041,0.141134,-0.303094,-0.128985,15.76,-4.232806
-0.412489,-0.487722,2.117615,-0.272599,0.227231,-0.590712,0.040009,-0.730805,-0.867883,-1.308051,0.297977,0.356078,14.37,-0.532806
-0.412087,2.087452,-1.378373,-0.272599,-1.241285,-0.570767,-1.780692,3.2873,-0.637962,0.016409,-0.071913,0.390945,7.79,-3.932806
-0.383821,-0.487722,-0.720322,-0.272599,-0.437921,2.82277,0.34583,-0.428138,-0.17812,-0.601276,-0.488039,0.311124,4.14,22.267194
1.990294,-0.487722,1.015999,-0.272599,0.901021,-3.058221,1.117494,-1.244014,1.661245,1.530926,0.806576,0.148523,23.34,-10.632806
-0.413359,-0.487722,-0.867691,-0.272599,-0.342899,-0.451096,-0.358269,0.483525,-0.523001,-1.094237,0.806576,0.441052,9.29,-3.832806
-0.390359,-0.487722,1.568995,-0.272599,0.598679,-0.842877,0.975252,-0.953944,-0.637962,0.170831,1.268938,0.388533,17.19,-6.332806
-0.419242,1.872854,-1.296664,-0.272599,-1.431329,0.239864,-1.30418,1.669619,-0.982843,-0.642851,-1.459,0.41715,8.23,-0.532806
1.684046,-0.487722,1.015999,-0.272599,1.073787,0.212795,1.117494,-0.931886,1.661245,1.530926,0.806576,-3.611923,29.05,-15.332806
-0.405253,-0.487722,-0.375976,-0.272599,-0.299707,-0.224575,0.591198,-0.795123,-0.523001,-0.143951,1.13023,0.34007,14.09,-2.132806
1.732178,-0.487722,1.015999,-0.272599,0.978765,-3.058221,1.117494,-1.263551,1.661245,1.530926,0.806576,0.441052,37.97,-8.732806
0.455309,-0.487722,1.015999,-0.272599,1.36749,0.188576,1.057042,-0.765365,1.661245,1.530926,0.806576,-0.575234,19.31,-9.532806
-0.382135,-0.487722,1.568995,-0.272599,0.598679,-0.659096,0.953916,-0.629932,-0.637962,0.170831,1.268938,0.351035,15.03,-4.132806
1.153105,-0.487722,1.015999,-0.272599,0.659147,-3.450002,1.117494,-1.085954,1.661245,1.530926,0.806576,-2.469766,13.33,0.567194
-0.40624,-0.487722,-0.616727,-0.272599,-0.921667,-0.307205,-1.01614,0.915493,-0.752922,-1.040783,-0.256858,0.35871,9.55,-1.332806
-0.399688,-0.487722,-0.211099,-0.272599,0.261784,-0.875644,-1.414418,-0.473678,-0.408041,-0.102376,0.344213,0.401471,17.6,0.567194
-0.416347,2.945843,-1.133246,-0.272599,-1.353584,0.007644,-1.805585,1.338857,-0.637962,-0.423098,-1.08911,0.441052,4.67,0.967194
-0.418771,3.375039,-1.44841,3.668398,-1.327669,2.334112,-1.556661,0.993501,-0.982843,-1.248658,-2.245017,0.425921,3.16,27.467194
-0.413843,-0.487722,-0.969827,-0.272599,-0.913029,0.492028,-0.443615,0.305499,-0.752922,-0.957633,0.02056,0.390616,6.53,4.067194
-0.408543,0.799865,-0.905627,-0.272599,-1.094434,0.104521,-0.557408,1.540413,-0.408041,-0.642851,-0.857929,0.176263,11.22,-0.332806
-0.413998,-0.487722,-1.266023,-0.272599,-0.576134,2.203043,-0.532516,-0.283245,-0.752922,-1.278354,-0.303094,0.394234,4.45,27.467194
1.425197,-0.487722,1.015999,-0.272599,1.073787,-0.553671,0.953916,-0.896281,1.661245,1.530926,0.806576,-3.826496,24.39,-14.232806
-0.254683,-0.487722,1.231945,-0.272599,2.732346,0.321069,1.117494,-0.964592,-0.523001,-0.031105,-1.736418,0.083723,7.39,0.767194
-0.409604,0.048772,-0.476654,-0.272599,-0.265154,-0.563644,-1.0517,0.787143,-0.523001,-0.577519,-1.505237,0.37088,15.71,-0.832806
-0.41305,-0.487722,-0.75534,-0.272599,-0.481112,-0.500959,-0.013332,-0.206663,-0.523001,-0.767576,0.344213,0.441052,9.68,-3.632806
-0.330562,-0.487722,-0.437258,-0.272599,-0.144217,0.299699,0.918355,0.313581,-0.637962,-0.601276,1.176466,0.342811,12.8,-4.132806
-0.280006,-0.487722,1.231945,-0.272599,0.434551,-0.583589,0.925467,-0.650848,-0.523001,-0.031105,-1.736418,-0.70593,14.43,-5.132806
-0.034036,-0.487722,1.231945,3.668398,2.732346,-1.256028,1.117494,-1.175798,-0.523001,-0.031105,-1.736418,0.441052,26.82,-9.132806
0.696166,-0.487722,1.015999,-0.272599,1.194724,0.170055,1.117494,-1.024916,1.661245,1.530926,0.806576,0.213103,20.31,-10.432806
-0.417144,1.22906,-1.442573,-0.272599,-1.085795,0.932248,-1.211723,2.375447,-0.982843,-0.434976,0.575395,0.363753,5.89,4.067194
-0.373071,-0.487722,-0.720322,3.668398,-0.412006,-0.171863,0.808118,-0.355121,-0.17812,-0.601276,-0.488039,0.422851,21.46,-0.832806
-0.406315,-0.487722,-1.203282,-0.272599,-0.947582,0.484905,-0.383162,-0.142536,-0.867883,-0.785394,-0.210622,0.014319,6.65,5.867194
-0.41547,0.413589,-0.802031,-0.272599,-0.999412,-0.241671,-0.198247,1.435452,-0.637962,-0.98139,-0.765457,0.408926,9.43,-2.032806
-0.407333,0.799865,-0.905627,-0.272599,-1.094434,0.872412,-0.507624,1.20794,-0.408041,-0.642851,-0.857929,0.379103,11.38,-0.532806
1.358597,-0.487722,1.015999,-0.272599,1.00468,0.519097,0.879239,-1.164722,1.661245,1.530926,0.806576,0.069579,23.24,-8.632806
0.648606,-0.487722,1.015999,-0.272599,1.255192,-1.066548,1.117494,-1.052773,1.661245,1.530926,0.806576,0.441052,23.6,-11.232806
-0.412788,-0.487722,-1.034027,-0.272599,-0.386091,0.8197,0.207144,-0.418203,-0.523001,-0.666608,-0.857929,0.379323,6.92,7.367194
-0.405687,-0.487722,-0.616727,-0.272599,-0.921667,0.69148,-2.335437,0.915493,-0.752922,-1.040783,-0.256858,0.315071,4.84,4.067194
2.14564,-0.487722,1.015999,-0.272599,1.600725,-0.664795,0.847234,-0.916912,1.661245,1.530926,0.806576,0.381296,22.11,-12.032806
0.195452,-0.487722,1.015999,-0.272599,1.255192,-0.332849,0.495184,-0.773541,1.661245,1.530926,0.806576,0.237992,18.76,0.667194
-0.393788,-0.487722,-0.07978,-0.272599,-0.567496,0.058932,-0.571633,0.266139,-0.637962,-0.779455,0.066796,0.418794,10.97,1.867194
-0.413385,0.370669,-1.139082,3.668398,-0.965723,1.938057,-0.671202,0.67353,-0.523001,-1.141751,-1.643945,0.223629,3.01,23.467194
-0.414909,2.945843,-1.09385,-0.272599,-1.405414,-0.251644,-1.300624,2.579,-0.982843,-0.553762,-0.950402,0.397085,6.57,-0.632806
0.840293,-0.487722,1.015999,-0.272599,1.073787,0.708576,0.790337,-0.939112,1.661245,1.530926,0.806576,-3.674201,25.79,-15.032806
-0.412482,-0.487722,-1.306878,-0.272599,-0.835284,1.228577,-0.51118,1.077737,-0.752922,-1.106115,0.113032,0.441052,5.33,13.667194
-0.418728,3.375039,-1.0778,-0.272599,-1.388137,1.665947,-1.222391,1.20794,-0.752922,-0.975451,-1.181583,0.325268,3.11,21.467194
0.539339,-0.487722,1.015999,-0.272599,1.36749,1.579043,1.092602,-0.638108,1.661245,1.530926,0.806576,0.210471,16.74,-4.732806
-0.403217,-0.487722,-0.375976,-0.272599,-0.299707,0.63022,0.402727,-0.483566,-0.523001,-0.143951,1.13023,0.417588,9.42,4.967194
-0.376047,-0.487722,-0.720322,-0.272599,-0.437921,2.500797,0.637427,-0.275402,-0.17812,-0.601276,-0.488039,0.336671,3.13,15.067194
0.750465,-0.487722,1.015999,-0.272599,0.253146,0.781234,0.914799,-0.81138,1.661245,1.530926,0.806576,-3.018971,19.69,-8.432806
-0.404165,-0.487722,-0.07978,-0.272599,-0.567496,0.12874,-1.289956,0.071475,-0.637962,-0.779455,0.066796,0.319457,9.38,5.567194
1.004729,-0.487722,1.015999,-0.272599,0.253146,-0.637726,-0.315597,-0.854449,1.661245,1.530926,0.806576,-3.64043,15.69,-12.332806
