0,1,2,3,4,5,6,7,y
-0.955285,-0.856886,1.763811,-0.561080,0.227262,1.063891,0.052674,14.000000,-14.216553
-0.955285,-0.856886,1.763811,-0.561080,0.227262,1.063891,0.052674,28.000000,-8.045743
-0.955285,-0.856886,1.763811,-0.561080,0.227262,1.063891,0.052674,56.000000,-0.247769
-0.955285,-0.856886,1.763811,-0.561080,0.227262,1.063891,0.052674,100.000000,9.549685
-0.948967,-0.332635,1.059680,-0.532033,0.332779,1.112787,0.088238,3.000000,-28.502495
-0.948967,-0.332635,1.059680,-0.532033,0.332779,1.112787,0.088238,14.000000,-14.313079
-0.948967,-0.332635,1.059680,-0.532033,0.332779,1.112787,0.088238,28.000000,-4.550099
-0.948967,-0.332635,1.059680,-0.532033,0.332779,1.112787,0.088238,56.000000,7.681205
-0.948967,-0.332635,1.059680,-0.532033,0.332779,1.112787,0.088238,100.000000,12.852275
-1.074952,-0.367306,1.095324,-1.088599,0.774946,1.388148,0.281658,3.000000,-28.419758
-1.074952,-0.367306,1.095324,-1.088599,0.774946,1.388148,0.281658,14.000000,-12.306704
-1.074952,-0.367306,1.095324,-1.088599,0.774946,1.388148,0.281658,28.000000,-4.701784
-1.074952,-0.367306,1.095324,-1.088599,0.774946,1.388148,0.281658,56.000000,3.330611
-1.074952,-0.367306,1.095324,-1.088599,0.774946,1.388148,0.281658,100.000000,12.335168
0.087925,-0.856886,0.656493,-0.631822,0.537114,-0.151045,1.140817,3.000000,-13.313339
0.087925,-0.856886,0.656493,-0.631822,0.537114,-0.151045,1.140817,14.000000,-1.144088
0.087925,-0.856886,0.656493,-0.631822,0.537114,-0.151045,1.140817,28.000000,-1.082035
0.087925,-0.856886,0.656493,-0.631822,0.537114,-0.151045,1.140817,56.000000,9.267000
0.087925,-0.856886,0.656493,-0.631822,0.537114,-0.151045,1.140817,100.000000,13.155644
-0.039400,-0.856886,0.675410,-0.982252,0.942434,0.012628,1.273217,3.000000,-12.679021
-0.039400,-0.856886,0.675410,-0.982252,0.942434,0.012628,1.273217,14.000000,6.067831
-0.039400,-0.856886,0.675410,-0.982252,0.942434,0.012628,1.273217,28.000000,12.466168
-0.039400,-0.856886,0.675410,-0.982252,0.942434,0.012628,1.273217,56.000000,15.217178
-0.039400,-0.856886,0.675410,-0.982252,0.942434,0.012628,1.273217,100.000000,19.822877
0.139239,-0.856886,0.648051,-0.469724,0.446671,-0.228763,1.068441,3.000000,-12.872075
0.139239,-0.856886,0.648051,-0.469724,0.446671,-0.228763,1.068441,14.000000,-0.585612
0.139239,-0.856886,0.648051,-0.469724,0.446671,-0.228763,1.068441,28.000000,4.123509
0.139239,-0.856886,0.648051,-0.469724,0.446671,-0.228763,1.068441,56.000000,12.900538
0.139239,-0.856886,0.648051,-0.469724,0.446671,-0.228763,1.068441,100.000000,16.223813
-0.281032,-0.856886,0.715275,-1.659688,1.029528,0.425670,1.574577,3.000000,-14.795713
-0.281032,-0.856886,0.715275,-1.659688,1.029528,0.425670,1.574577,14.000000,-2.460987
-0.281032,-0.856886,0.715275,-1.659688,1.029528,0.425670,1.574577,28.000000,-1.874932
-0.281032,-0.856886,0.715275,-1.659688,1.029528,0.425670,1.574577,56.000000,8.322418
-0.281032,-0.856886,0.715275,-1.659688,1.029528,0.425670,1.574577,100.000000,9.549685
-0.306976,-0.856886,0.696671,-1.098906,1.104897,0.190970,1.440431,3.000000,-20.456311
-0.306976,-0.856886,0.696671,-1.098906,1.104897,0.190970,1.440431,14.000000,-7.135634
-0.306976,-0.856886,0.696671,-1.098906,1.104897,0.190970,1.440431,28.000000,-4.970680
-0.306976,-0.856886,0.696671,-1.098906,1.104897,0.190970,1.440431,56.000000,6.212621
-0.306976,-0.856886,0.696671,-1.098906,1.104897,0.190970,1.440431,100.000000,15.237862
-0.276246,-0.856886,0.696671,-1.654534,1.334355,0.190970,1.440431,3.000000,-14.037289
-0.276246,-0.856886,0.696671,-1.654534,1.334355,0.190970,1.440431,14.000000,6.474622
-0.276246,-0.856886,0.696671,-1.654534,1.334355,0.190970,1.440431,28.000000,14.782808
-0.276246,-0.856886,0.696671,-1.654534,1.334355,0.190970,1.440431,56.000000,20.009036
-0.276246,-0.856886,0.696671,-1.654534,1.334355,0.190970,1.440431,100.000000,25.131843
-0.328708,-0.856886,1.108300,-1.792739,0.969232,1.465352,0.340807,3.000000,-12.292915
-0.328708,-0.856886,1.108300,-1.792739,0.969232,1.465352,0.340807,14.000000,6.398780
-0.328708,-0.856886,1.108300,-1.792739,0.969232,1.465352,0.340807,28.000000,16.685762
-0.328708,-0.856886,1.108300,-1.792739,0.969232,1.465352,0.340807,56.000000,24.504419
-0.328708,-0.856886,1.108300,-1.792739,0.969232,1.465352,0.340807,100.000000,30.606282
-0.058356,-0.856886,1.049987,-1.034723,0.619183,1.038156,0.048930,3.000000,-12.017124
-0.058356,-0.856886,1.049987,-1.034723,0.619183,1.038156,0.048930,14.000000,2.951400
-0.058356,-0.856886,1.049987,-1.034723,0.619183,1.038156,0.048930,28.000000,15.513652
-0.058356,-0.856886,1.049987,-1.034723,0.619183,1.038156,0.048930,56.000000,21.029460
-0.058356,-0.856886,1.049987,-1.034723,0.619183,1.038156,0.048930,100.000000,22.787624
0.153120,-0.856886,0.990424,-0.316997,0.555538,0.641842,-0.251182,3.000000,-13.906289
0.153120,-0.856886,0.990424,-0.316997,0.555538,0.641842,-0.251182,14.000000,1.172552
0.153120,-0.856886,0.990424,-0.316997,0.555538,0.641842,-0.251182,28.000000,11.583639
0.153120,-0.856886,0.990424,-0.316997,0.555538,0.641842,-0.251182,56.000000,16.141076
0.153120,-0.856886,0.990424,-0.316997,0.555538,0.641842,-0.251182,100.000000,20.926039
-0.645491,-0.856886,1.884658,-1.254444,0.662730,1.036869,0.034580,3.000000,-18.243093
-0.645491,-0.856886,1.884658,-1.254444,0.662730,1.036869,0.034580,14.000000,-2.088670
-0.645491,-0.856886,1.884658,-1.254444,0.662730,1.036869,0.034580,28.000000,4.330352
-0.645491,-0.856886,1.884658,-1.254444,0.662730,1.036869,0.034580,56.000000,10.825216
-0.645491,-0.856886,1.884658,-1.254444,0.662730,1.036869,0.034580,100.000000,14.258806
-0.647788,-0.856886,1.876841,-1.262877,0.913961,1.021429,0.023723,3.000000,-18.449935
-0.647788,-0.856886,1.876841,-1.262877,0.913961,1.021429,0.023723,14.000000,-2.116249
-0.647788,-0.856886,1.876841,-1.262877,0.913961,1.021429,0.023723,28.000000,10.121950
-0.647788,-0.856886,1.876841,-1.262877,0.913961,1.021429,0.023723,56.000000,15.617074
-0.647788,-0.856886,1.876841,-1.262877,0.913961,1.021429,0.023723,100.000000,23.483995
-0.038060,0.277427,-0.464738,-0.977567,0.835242,1.142382,0.110825,3.000000,-5.370576
-0.038060,0.277427,-0.464738,-0.977567,0.835242,1.142382,0.110825,14.000000,11.893903
-0.038060,0.277427,-0.464738,-0.977567,0.835242,1.142382,0.110825,28.000000,27.324376
-0.038060,0.277427,-0.464738,-0.977567,0.835242,1.142382,0.110825,56.000000,31.006178
-0.038060,0.277427,-0.464738,-0.977567,0.835242,1.142382,0.110825,100.000000,31.130284
-0.602506,-0.223285,1.087977,-1.912203,0.955833,1.322525,0.238232,3.000000,-8.397375
-0.602506,-0.223285,1.087977,-1.912203,0.955833,1.322525,0.238232,14.000000,0.138338
-0.602506,-0.223285,1.087977,-1.912203,0.955833,1.322525,0.238232,28.000000,19.691877
-0.602506,-0.223285,1.087977,-1.912203,0.955833,1.322525,0.238232,56.000000,26.172951
-0.602506,-0.223285,1.087977,-1.912203,0.955833,1.322525,0.238232,100.000000,27.710483
-0.634386,-0.233026,1.058430,-1.215091,0.570612,0.532469,0.087365,3.000000,-17.801828
-0.634386,-0.233026,1.058430,-1.215091,0.570612,0.532469,0.087365,14.000000,2.785925
-0.634386,-0.233026,1.058430,-1.215091,0.570612,0.532469,0.087365,28.000000,16.382392
-0.634386,-0.233026,1.058430,-1.215091,0.570612,0.532469,0.087365,56.000000,18.140556
-0.634386,-0.233026,1.058430,-1.215091,0.570612,0.532469,0.087365,100.000000,20.815723
-0.596571,-0.856886,1.093448,-1.081103,0.858690,1.361127,0.266185,3.000000,-20.476995
-0.596571,-0.856886,1.093448,-1.081103,0.858690,1.361127,0.266185,14.000000,-9.769433
-0.596571,-0.856886,1.093448,-1.081103,0.858690,1.361127,0.266185,28.000000,-5.598103
-0.596571,-0.856886,1.093448,-1.081103,0.858690,1.361127,0.266185,56.000000,1.448342
-0.596571,-0.856886,1.093448,-1.081103,0.858690,1.361127,0.266185,100.000000,10.411530
0.907885,-0.856886,-0.847132,1.547591,-1.038944,0.393502,-0.139997,3.000000,-19.539307
0.907885,-0.856886,-0.847132,1.547591,-1.038944,0.393502,-0.139997,14.000000,-10.196908
0.907885,-0.856886,-0.847132,1.547591,-1.038944,0.393502,-0.139997,28.000000,-3.846834
0.907885,-0.856886,-0.847132,1.547591,-1.038944,0.393502,-0.139997,56.000000,0.483076
0.907885,-0.856886,-0.847132,1.547591,-1.038944,0.393502,-0.139997,100.000000,7.239940
2.094983,-0.856886,-0.847132,-1.947340,-0.368994,-0.089024,0.991073,28.000000,31.750812
1.855649,-0.856886,0.075242,-1.853642,-0.720718,1.609467,-1.654413,28.000000,21.408672
0.323909,0.731755,-0.847132,-1.713095,-0.050767,2.021222,-0.356628,28.000000,45.933333
2.142850,-0.856886,0.090875,0.629352,-1.038944,0.734487,-1.791679,28.000000,28.200011
1.625888,-0.856886,-0.847132,-0.776116,0.845291,0.734487,-0.356628,28.000000,42.982376
2.248157,-0.856886,-0.847132,-0.916663,0.334454,-2.212137,0.354659,28.000000,5.550724
2.286450,-0.856886,-0.847132,-0.541872,-0.168009,-1.517300,1.016030,28.000000,24.463051
2.363037,-0.856886,-0.847132,0.160862,0.110021,-0.680922,-0.668595,28.000000,21.015671
2.286450,-0.856886,-0.847132,-0.307627,-0.168009,-1.324290,0.392095,28.000000,15.203388
0.994045,-0.856886,1.279018,-1.104059,2.310808,-0.899667,-0.069617,28.000000,19.733245
2.095940,-0.856886,-0.847132,0.863597,-0.536481,1.949165,-2.001321,28.000000,8.315523
1.617272,-0.277090,-0.847132,0.863597,-0.536481,1.949165,-2.001321,28.000000,3.558139
1.108926,-0.657436,1.622954,-0.682419,2.444798,-0.076157,-1.754243,28.000000,19.829772
0.496230,-0.653958,1.701121,-0.682419,1.959084,0.296997,-1.517147,28.000000,11.459533
0.505803,-0.652798,1.622954,0.348258,1.523616,-0.076157,-1.754243,28.000000,8.508576
1.185513,-0.856886,-0.847132,-0.307627,-1.038944,1.892548,-0.980563,28.000000,16.485814
-0.777029,1.462298,-0.847132,0.395107,-1.038944,2.214232,-1.417318,28.000000,13.431435
2.248157,-0.856886,-0.847132,-0.916663,0.344503,-2.212137,0.354659,28.000000,5.550724
-1.303564,0.488241,1.013249,0.114014,-0.084265,-1.800382,1.327998,28.000000,-6.659896
-1.159964,0.627392,1.060149,0.020316,0.032976,-1.916188,1.315519,28.000000,3.578823
-0.451534,0.952078,-0.847132,0.348258,-0.059142,0.103986,-0.169447,28.000000,3.482296
-0.298360,1.230380,0.638046,-1.057210,0.543814,-1.452963,0.329701,28.000000,32.047287
1.855649,-0.856886,-0.847132,-0.916663,0.552188,0.914630,-1.392360,28.000000,22.704887
0.036708,1.346339,-0.847132,-0.869814,0.233961,0.747354,-1.105350,28.000000,17.761344
0.716417,0.523028,-0.847132,-1.010361,0.473469,1.133375,-1.454754,28.000000,23.180625
-0.059026,1.230380,1.028882,-0.916663,0.694552,-1.838984,-0.107053,28.000000,40.417525
2.094983,-0.856886,-0.847132,-1.432002,0.468444,0.773089,-1.479711,28.000000,34.019188
-1.112097,-0.856654,1.397363,-0.831867,-1.038944,0.420523,1.588803,3.000000,-21.421577
-1.112097,0.633190,1.218047,-0.304816,0.314356,0.423097,-0.336662,3.000000,-16.402192
-0.987356,0.648264,1.006995,-0.076193,-0.441014,0.442398,-0.334166,3.000000,-15.092187
-1.089599,0.649424,1.163643,-0.286076,0.265784,0.429530,-0.336662,3.000000,-20.876891
-1.041445,-0.699066,1.847606,-1.162152,-0.345546,0.429530,1.033501,3.000000,-14.526817
-1.030340,-0.276510,1.865741,-0.786892,0.044700,0.428244,0.248590,3.000000,-12.741074
-1.092950,0.017446,1.763655,-0.821560,0.285883,0.442398,-0.043412,3.000000,-20.297731
-1.027755,0.225825,1.652657,-0.432245,0.590710,0.441111,-0.336662,3.000000,-20.001256
-0.869508,-0.856886,1.109864,-0.700690,0.615833,1.364987,0.315975,3.000000,-23.269373
-0.298360,-0.856886,0.648833,0.481309,-0.146235,-0.309056,1.043484,3.000000,-27.330386
-0.647788,-0.856886,1.876841,-1.047372,0.913961,0.909483,-0.020950,3.000000,-20.208099
-0.827959,-0.856886,0.724343,-0.533907,0.213863,0.322731,1.600034,3.000000,-23.641690
-0.285245,-0.856886,1.001836,0.532843,-0.075891,0.909483,-0.240576,3.000000,-23.834743
-1.112097,-0.856654,1.397363,-0.831867,-1.038944,0.420523,1.588803,14.000000,-18.939463
-1.112097,0.633190,1.218047,-0.304816,0.314356,0.423097,-0.336662,14.000000,-2.729883
-0.987356,0.648264,1.006995,-0.076193,-0.441014,0.442398,-0.334166,14.000000,-1.578458
-1.089599,0.649424,1.163643,-0.286076,0.265784,0.429530,-0.336662,14.000000,-4.005413
-1.041445,-0.699066,1.847606,-1.162152,-0.345546,0.429530,1.033501,14.000000,-6.066946
-1.030340,-0.276510,1.865741,-0.786892,0.044700,0.428244,0.248590,14.000000,-2.812620
-1.092950,0.017446,1.763655,-0.821560,0.285883,0.442398,-0.043412,14.000000,-2.916041
-1.027755,0.225825,1.652657,-0.432245,0.590710,0.441111,-0.336662,14.000000,-6.266894
-0.869508,-0.856886,1.109864,-0.700690,0.615833,1.364987,0.315975,14.000000,-16.402192
-0.298360,-0.856886,0.648833,0.481309,-0.146235,-0.309056,1.043484,14.000000,-11.162174
-0.647788,-0.856886,1.876841,-1.047372,0.913961,0.909483,-0.020950,14.000000,-6.225526
-0.827959,-0.856886,0.724343,-0.533907,0.213863,0.322731,1.600034,14.000000,-11.534491
-0.285245,-0.856886,1.001836,0.532843,-0.075891,0.909483,-0.240576,14.000000,-15.092187
-1.112097,-0.856654,1.397363,-0.831867,-1.038944,0.420523,1.588803,28.000000,-9.617748
-1.112097,0.633190,1.218047,-0.304816,0.314356,0.423097,-0.336662,28.000000,10.570109
-0.987356,0.648264,1.006995,-0.076193,-0.441014,0.442398,-0.334166,28.000000,3.344401
-1.089599,0.649424,1.163643,-0.286076,0.265784,0.429530,-0.336662,28.000000,5.385250
-1.041445,-0.699066,1.847606,-1.162152,-0.345546,0.429530,1.033501,28.000000,-2.130038
-1.030340,-0.276510,1.865741,-0.786892,0.044700,0.428244,0.248590,28.000000,2.386029
-1.092950,0.017446,1.763655,-0.821560,0.285883,0.442398,-0.043412,28.000000,5.592093
-1.027755,0.225825,1.652657,-0.432245,0.590710,0.441111,-0.336662,28.000000,1.993028
-0.869508,-0.856886,1.109864,-0.700690,0.615833,1.364987,0.315975,28.000000,-10.969121
-0.298360,-0.856886,0.648833,0.481309,-0.146235,-0.309056,1.043484,28.000000,-8.597323
-0.647788,-0.856886,1.876841,-1.047372,0.913961,0.909483,-0.020950,28.000000,8.818840
-0.827959,-0.856886,0.724343,-0.533907,0.213863,0.322731,1.600034,28.000000,1.448342
-0.285245,-0.856886,1.001836,0.532843,-0.075891,0.909483,-0.240576,28.000000,-2.543724
-1.112097,-0.856654,1.397363,-0.831867,-1.038944,0.420523,1.588803,56.000000,0.745076
-1.112097,0.633190,1.218047,-0.304816,0.314356,0.423097,-0.336662,56.000000,17.906134
-0.987356,0.648264,1.006995,-0.076193,-0.441014,0.442398,-0.334166,56.000000,12.769538
-1.089599,0.649424,1.163643,-0.286076,0.265784,0.429530,-0.336662,56.000000,15.906654
-1.041445,-0.699066,1.847606,-1.162152,-0.345546,0.429530,1.033501,56.000000,0.034916
-1.030340,-0.276510,1.865741,-0.786892,0.044700,0.428244,0.248590,56.000000,17.954397
-1.092950,0.017446,1.763655,-0.821560,0.285883,0.442398,-0.043412,56.000000,17.644133
-1.027755,0.225825,1.652657,-0.432245,0.590710,0.441111,-0.336662,56.000000,13.169434
-0.869508,-0.856886,1.109864,-0.700690,0.615833,1.364987,0.315975,56.000000,-4.101940
-0.298360,-0.856886,0.648833,0.481309,-0.146235,-0.309056,1.043484,56.000000,3.827034
-0.647788,-0.856886,1.876841,-1.047372,0.913961,0.909483,-0.020950,56.000000,15.437810
-0.827959,-0.856886,0.724343,-0.533907,0.213863,0.322731,1.600034,56.000000,7.570889
-0.285245,-0.856886,1.001836,0.532843,-0.075891,0.909483,-0.240576,56.000000,3.447822
-1.112097,-0.856654,1.397363,-0.831867,-1.038944,0.420523,1.588803,100.000000,2.137818
-1.112097,0.633190,1.218047,-0.304816,0.314356,0.423097,-0.336662,100.000000,19.202349
-0.987356,0.648264,1.006995,-0.076193,-0.441014,0.442398,-0.334166,100.000000,14.176069
-1.089599,0.649424,1.163643,-0.286076,0.265784,0.429530,-0.336662,100.000000,17.837186
-1.041445,-0.699066,1.847606,-1.162152,-0.345546,0.429530,1.033501,100.000000,1.862028
-1.030340,-0.276510,1.865741,-0.786892,0.044700,0.428244,0.248590,100.000000,20.243458
-1.092950,0.017446,1.763655,-0.821560,0.285883,0.442398,-0.043412,100.000000,20.994987
-1.027755,0.225825,1.652657,-0.432245,0.590710,0.441111,-0.336662,100.000000,15.120651
-0.869508,-0.856886,1.109864,-0.700690,0.615833,1.364987,0.315975,100.000000,-2.254144
-0.298360,-0.856886,0.648833,0.481309,-0.146235,-0.309056,1.043484,100.000000,5.343881
-0.647788,-0.856886,1.876841,-1.047372,0.913961,0.909483,-0.020950,100.000000,17.140816
-0.827959,-0.856886,0.724343,-0.533907,0.213863,0.322731,1.600034,100.000000,8.460313
-0.285245,-0.856886,1.001836,0.532843,-0.075891,0.909483,-0.240576,100.000000,4.330352
1.578021,-0.578584,0.387911,-0.916663,0.905587,-0.076157,-0.768425,28.000000,21.208724
1.578021,-0.578584,0.387911,-0.916663,0.910611,-0.076157,-0.768425,28.000000,8.605103
1.578021,-0.578584,0.387911,-0.916663,0.910611,-0.076157,-0.768425,28.000000,15.203388
1.578021,-0.578584,0.387911,-0.916663,0.686178,-0.076157,-0.768425,28.000000,17.568291
1.578021,-0.578584,0.387911,-0.916663,0.905587,-0.076157,-0.768425,3.000000,-0.454612
1.578021,-0.578584,0.387911,-0.916663,0.910611,-0.076157,-0.768425,3.000000,-10.796752
1.578021,-0.578584,0.387911,-0.916663,0.910611,-0.076157,-0.768425,3.000000,-12.472178
1.578021,-0.578584,0.387911,-0.916663,0.905587,-0.076157,-0.768425,7.000000,16.189339
1.578021,-0.578584,0.387911,-0.916663,0.910611,-0.076157,-0.768425,7.000000,2.199871
1.578021,-0.578584,0.387911,-0.916663,0.910611,-0.076157,-0.768425,7.000000,3.482296
1.578021,-0.578584,0.387911,-0.916663,0.905587,-0.076157,-0.768425,56.000000,25.249053
1.578021,-0.578584,0.387911,-0.916663,0.910611,-0.076157,-0.768425,56.000000,20.326195
1.578021,-0.578584,0.387911,-0.916663,0.910611,-0.076157,-0.768425,56.000000,19.436771
1.578021,-0.578584,0.387911,-0.916663,0.686178,-0.076157,-0.768425,56.000000,18.947243
1.013192,-0.624968,0.622413,-1.150908,1.359478,-0.449310,0.891243,28.000000,14.417386
1.013192,-0.624968,0.622413,-1.150908,1.294158,-0.449310,0.891243,28.000000,10.866584
1.013192,-0.624968,0.622413,-1.150908,0.905587,-0.449310,0.891243,28.000000,10.866584
1.013192,-0.624968,0.622413,-1.150908,1.359478,-0.449310,0.891243,3.000000,-13.065128
1.013192,-0.624968,0.622413,-1.150908,1.294158,-0.449310,0.891243,3.000000,-10.307224
1.013192,-0.624968,0.622413,-1.150908,0.905587,-0.449310,0.891243,3.000000,-1.047561
1.013192,-0.624968,0.622413,-1.150908,1.359478,-0.449310,0.891243,7.000000,1.020867
1.013192,-0.624968,0.622413,-1.150908,1.294158,-0.449310,0.891243,7.000000,10.080581
1.013192,-0.624968,0.622413,-1.150908,0.905587,-0.449310,0.891243,7.000000,5.847199
1.013192,-0.624968,0.622413,-1.150908,1.359478,-0.449310,0.891243,56.000000,20.519248
1.013192,-0.624968,0.622413,-1.150908,1.294158,-0.449310,0.891243,56.000000,12.149009
1.013192,-0.624968,0.622413,-1.150908,0.905587,-0.449310,0.891243,56.000000,25.642055
0.706844,-0.636564,0.669313,-1.713095,1.160168,-0.076157,1.215690,28.000000,8.212102
0.706844,-0.636564,0.669313,-1.713095,1.012779,-0.076157,1.215690,28.000000,19.636719
2.008823,-0.555392,1.075783,1.332086,-0.380718,-1.169882,-0.930648,28.000000,19.733245
2.008823,-0.555392,1.075783,0.910446,-0.380718,-1.941923,-0.930648,28.000000,22.098148
2.008823,-0.555392,1.075783,1.332086,-0.380718,-1.169882,-0.930648,3.000000,-10.208727
2.008823,-0.555392,1.075783,1.332086,-0.380718,-1.169882,-0.930648,7.000000,-2.329002
2.008823,-0.555392,1.075783,1.332086,-0.380718,-1.169882,-0.930648,56.000000,23.772590
2.008823,-0.555392,1.075783,0.910446,-0.380718,-1.941923,-0.930648,3.000000,-6.268864
2.008823,-0.555392,1.075783,0.910446,-0.380718,-1.941923,-0.930648,7.000000,2.103344
2.008823,-0.555392,1.075783,0.910446,-0.380718,-1.941923,-0.930648,56.000000,26.038011
1.367407,-0.601776,1.216484,-0.167080,0.381351,-1.941923,-0.294234,28.000000,26.235004
1.367407,-0.601776,1.216484,-0.167080,0.381351,-1.169882,-0.294234,3.000000,-3.806450
1.367407,-0.601776,1.216484,-0.635570,0.455045,-1.941923,-0.294234,28.000000,36.280669
1.367407,-0.601776,1.216484,-0.167080,0.381351,-1.941923,-0.294234,7.000000,3.186806
1.367407,-0.601776,1.216484,-0.167080,0.381351,-1.941923,-0.294234,56.000000,29.879377
1.367407,-0.601776,1.216484,-0.635570,0.455045,-1.941923,-0.294234,3.000000,-3.707954
1.367407,-0.601776,1.216484,-0.635570,0.455045,-1.941923,-0.294234,7.000000,4.467262
1.367407,-0.601776,1.216484,-0.635570,0.455045,-1.941923,-0.294234,56.000000,38.547076
-0.757882,-0.729331,1.357185,1.144690,-0.750866,-0.397840,0.342180,28.000000,-13.851130
-0.757882,-0.729331,1.357185,1.144690,-0.750866,-0.397840,0.342180,3.000000,-25.968179
-0.757882,-0.729331,1.357185,1.144690,-0.750866,-0.397840,0.342180,7.000000,-20.747860
-0.757882,-0.729331,1.357185,1.144690,-0.750866,-0.397840,0.342180,56.000000,-12.572645
0.027134,-0.682947,1.357185,-0.120231,-0.124462,-1.684576,0.342180,28.000000,7.915627
0.027134,-0.682947,1.357185,-0.120231,-0.124462,-1.684576,0.342180,3.000000,-22.422302
0.027134,-0.682947,1.357185,-0.120231,-0.124462,-1.684576,0.342180,7.000000,-11.686176
0.027134,-0.682947,1.357185,-0.120231,-0.124462,-1.684576,0.342180,56.000000,8.702614
0.745137,-0.636564,1.357185,-1.291455,0.788345,-0.397840,0.342180,28.000000,27.117533
0.745137,-0.636564,1.357185,-1.291455,0.788345,-0.397840,0.342180,28.000000,23.677048
0.745137,-0.636564,1.357185,-1.291455,0.788345,-0.397840,0.342180,3.000000,-10.701210
0.745137,-0.636564,1.357185,-1.291455,0.788345,-0.397840,0.342180,3.000000,-12.178659
0.745137,-0.636564,1.357185,-1.291455,0.788345,-0.397840,0.342180,7.000000,-0.063580
0.745137,-0.636564,1.357185,-1.291455,0.788345,-0.397840,0.342180,7.000000,2.792820
0.745137,-0.636564,1.357185,-1.291455,0.788345,-0.397840,0.342180,56.000000,32.932771
0.745137,-0.636564,1.357185,-1.291455,0.788345,-0.397840,0.342180,56.000000,30.962840
1.482287,-0.856886,-0.847132,1.706878,-1.038944,-1.730898,-0.672339,28.000000,-11.968861
0.075001,-0.856886,-0.847132,0.488805,-1.038944,-0.768420,1.518922,90.000000,-3.749618
0.075001,-0.856886,-0.847132,0.488805,-1.038944,-0.768420,1.518922,3.000000,-24.162934
1.070632,-0.856886,-0.847132,0.488805,-1.038944,-0.415855,0.150008,3.000000,-16.618687
1.070632,-0.856886,-0.847132,0.488805,-1.038944,-0.415855,0.150008,90.000000,13.028781
1.070632,-0.856886,-0.847132,0.488805,-1.038944,-0.415855,0.150008,28.000000,3.787045
1.903515,-0.856886,-0.847132,0.488805,-1.038944,-0.472471,-0.765929,28.000000,8.124538
1.903515,-0.856886,-0.847132,0.488805,-1.038944,-0.472471,-0.765929,7.000000,-1.248199
1.903515,-0.856886,-0.847132,0.488805,-1.038944,-0.472471,-0.765929,90.000000,18.497705
1.903515,-0.856886,-0.847132,0.488805,-1.038944,-0.472471,-0.765929,3.000000,-11.413143
0.496230,-0.856886,-0.847132,0.488805,-1.038944,-0.536808,0.861294,3.000000,-20.201894
-0.250493,-0.856886,-0.847132,0.488805,-1.038944,-1.069516,2.139114,90.000000,-13.958689
-0.250493,-0.856886,-0.847132,0.488805,-1.038944,-1.069516,2.139114,7.000000,-25.595665
0.075001,-0.856886,-0.847132,0.488805,-1.038944,-0.768420,1.518922,7.000000,-21.220939
-0.250493,-0.856886,-0.847132,0.488805,-1.038944,-1.069516,2.139114,28.000000,-17.071673
0.496230,-0.856886,-0.847132,0.488805,-1.038944,-0.536808,0.861294,28.000000,-3.850971
0.496230,-0.856886,-0.847132,0.488805,-1.038944,-0.536808,0.861294,7.000000,-12.412884
0.075001,-0.856886,-0.847132,0.488805,-1.038944,-0.768420,1.518922,28.000000,-10.244482
0.496230,-0.856886,-0.847132,0.488805,-1.038944,-0.536808,0.861294,90.000000,5.862367
1.070632,-0.856886,-0.847132,0.488805,-1.038944,-0.415855,0.150008,7.000000,-8.075390
-0.250493,-0.856886,-0.847132,0.488805,-1.038944,-1.069516,2.139114,3.000000,-27.613761
-1.171452,1.905262,-0.847132,0.193657,-1.038944,0.870881,-0.490150,7.000000,-26.200335
-0.397923,3.310688,-0.847132,0.193657,-1.038944,-0.402987,-1.363659,7.000000,-10.395477
-0.411326,0.984546,-0.847132,0.193657,-1.038944,0.870881,-0.490150,7.000000,-20.126741
-0.950307,2.306481,-0.847132,0.193657,-1.038944,0.508021,-0.739724,28.000000,-7.882337
-0.839256,2.508250,-0.847132,0.193657,-1.038944,0.325305,-0.864511,28.000000,-3.191142
-0.245707,1.117899,-0.847132,0.193657,-1.038944,0.690738,-0.614937,7.000000,-18.581625
-0.080087,1.252412,-0.847132,0.193657,-1.038944,0.508021,-0.739724,7.000000,-16.052627
-0.397923,3.310688,-0.847132,0.193657,-1.038944,-0.402987,-1.363659,28.000000,3.617433
-0.577903,0.850033,-0.847132,0.193657,-1.038944,1.056170,-0.365363,28.000000,-10.072802
1.108926,-0.856886,-0.847132,0.193657,-1.038944,0.870881,-0.490150,28.000000,-2.735398
0.970112,-0.856886,-0.847132,0.193657,-1.038944,0.963525,-0.427756,7.000000,-11.752366
-0.674594,2.808585,-0.847132,0.193657,-1.038944,0.052517,-1.051692,7.000000,-13.997989
-1.171452,1.905262,-0.847132,0.193657,-1.038944,0.870881,-0.490150,28.000000,-14.751586
0.140100,-0.856886,-0.847132,0.193657,-1.038944,1.524542,-0.053395,7.000000,-20.974107
-0.245707,1.117899,-0.847132,0.193657,-1.038944,0.690738,-0.614937,28.000000,-3.766165
-0.743522,0.716680,-0.847132,0.193657,-1.038944,1.328958,-0.178182,7.000000,-23.860254
1.108926,-0.856886,-0.847132,0.193657,-1.038944,0.870881,-0.490150,7.000000,-10.369966
0.959581,-0.856886,-0.847132,0.193657,-1.038944,1.694391,0.133786,28.000000,-13.328508
